row,url,status,destination,note
1590,https://www.msm.digital/de/project/garmin-esports-kooperation/,mapped,case-msm-garmin-esports-kooperation-de.casesPageBuilder.challenge.description,
1591,https://www.msm.digital/de/project/garmin-esports-kooperation/,mapped,case-msm-garmin-esports-kooperation-de.casesPageBuilder.challenge.solution,
1592,https://www.msm.digital/de/project/garmin-esports-kooperation/,mapped,case-msm-garmin-esports-kooperation-de.casesPageBuilder.results.quote,
1593,https://www.msm.digital/de/project/garmin-esports-kooperation/,mapped,case-msm-garmin-esports-kooperation-de.casesPageBuilder.results.description,
1594,https://www.msm.digital/de/project/garmin-esports-kooperation/,mapped,case-msm-garmin-esports-kooperation-de.casesPageBuilder.contact.subtitle,
1595,https://www.msm.digital/de/project/microsoft-ecommerce/,mapped,case-msm-microsoft-ecommerce-de.seo.title,
1596,https://www.msm.digital/de/project/microsoft-ecommerce/,mapped,case-msm-microsoft-ecommerce-de.seo.description,
1597,https://www.msm.digital/de/project/microsoft-ecommerce/,mapped,case-msm-microsoft-ecommerce-de.title,
1598,https://www.msm.digital/de/project/microsoft-ecommerce/,mapped,case-msm-microsoft-ecommerce-de.subtitle,
1599,https://www.msm.digital/de/project/microsoft-ecommerce/,mapped,case-msm-microsoft-ecommerce-de.casesPageBuilder.challenge.description,
1600,https://www.msm.digital/de/project/microsoft-ecommerce/,mapped,case-msm-microsoft-ecommerce-de.casesPageBuilder.challenge.solution,
1601,https://www.msm.digital/de/project/microsoft-ecommerce/,mapped,case-msm-microsoft-ecommerce-de.casesPageBuilder.results.description,
1602,https://www.msm.digital/de/project/microsoft-ecommerce/,mapped,case-msm-microsoft-ecommerce-de.casesPageBuilder.results.quote,
1603,https://www.msm.digital/de/project/microsoft-ecommerce/,mapped,case-msm-microsoft-ecommerce-de.casesPageBuilder.contact.subtitle,
1604,https://www.msm.digital/de/project/recaro-gaming-social-media-und-pr/,mapped,case-msm-recaro-gaming-social-media-und-pr-de.seo.title,
1605,https://www.msm.digital/de/project/recaro-gaming-social-media-und-pr/,mapped,case-msm-recaro-gaming-social-media-und-pr-de.seo.description,
1606,https://www.msm.digital/de/project/recaro-gaming-social-media-und-pr/,mapped,case-msm-recaro-gaming-social-media-und-pr-de.title,
1607,https://www.msm.digital/de/project/recaro-gaming-social-media-und-pr/,mapped,case-msm-recaro-gaming-social-media-und-pr-de.subtitle,
1608,https://www.msm.digital/de/project/recaro-gaming-social-media-und-pr/,mapped,case-msm-recaro-gaming-social-media-und-pr-de.casesPageBuilder.challenge.description,
1609,https://www.msm.digital/de/project/recaro-gaming-social-media-und-pr/,mapped,case-msm-recaro-gaming-social-media-und-pr-de.casesPageBuilder.challenge.solution,
1610,https://www.msm.digital/de/project/recaro-gaming-social-media-und-pr/,mapped,case-msm-recaro-gaming-social-media-und-pr-de.casesPageBuilder.results.quote,
1611,https://www.msm.digital/de/project/recaro-gaming-social-media-und-pr/,mapped,case-msm-recaro-gaming-social-media-und-pr-de.casesPageBuilder.results.description,
1612,https://www.msm.digital/de/project/recaro-gaming-social-media-und-pr/,mapped,case-msm-recaro-gaming-social-media-und-pr-de.casesPageBuilder.contact.subtitle,
1613,https://www.msm.digital/de/project/aeg-electrolux-one2five-review-plattform/,mapped,case-msm-aeg-electrolux-one2five-review-plattform-de.seo.title,
1614,https://www.msm.digital/de/project/aeg-electrolux-one2five-review-plattform/,mapped,case-msm-aeg-electrolux-one2five-review-plattform-de.seo.description,
1615,https://www.msm.digital/de/project/aeg-electrolux-one2five-review-plattform/,mapped,case-msm-aeg-electrolux-one2five-review-plattform-de.title,
1616,https://www.msm.digital/de/project/aeg-electrolux-one2five-review-plattform/,mapped,case-msm-aeg-electrolux-one2five-review-plattform-de.subtitle,
1617,https://www.msm.digital/de/project/aeg-electrolux-one2five-review-plattform/,mapped,case-msm-aeg-electrolux-one2five-review-plattform-de.casesPageBuilder.challenge.description,
1618,https://www.msm.digital/de/project/aeg-electrolux-one2five-review-plattform/,mapped,case-msm-aeg-electrolux-one2five-review-plattform-de.casesPageBuilder.challenge.solution,
1619,https://www.msm.digital/de/project/aeg-electrolux-one2five-review-plattform/,mapped,case-msm-aeg-electrolux-one2five-review-plattform-de.casesPageBuilder.results.description,
1620,https://www.msm.digital/de/project/aeg-electrolux-one2five-review-plattform/,mapped,case-msm-aeg-electrolux-one2five-review-plattform-de.casesPageBuilder.results.quote,
1621,https://www.msm.digital/de/project/aeg-electrolux-one2five-review-plattform/,mapped,case-msm-aeg-electrolux-one2five-review-plattform-de.casesPageBuilder.contact.subtitle,
1622,https://www.msm.digital/de/project/merlin-entertainments-digital-signage-terminals/,mapped,case-msm-merlin-entertainments-digital-signage-terminals-de.seo.title,
1623,https://www.msm.digital/de/project/merlin-entertainments-digital-signage-terminals/,mapped,case-msm-merlin-entertainments-digital-signage-terminals-de.seo.description,
1624,https://www.msm.digital/de/project/merlin-entertainments-digital-signage-terminals/,mapped,case-msm-merlin-entertainments-digital-signage-terminals-de.title,
1625,https://www.msm.digital/de/project/merlin-entertainments-digital-signage-terminals/,mapped,case-msm-merlin-entertainments-digital-signage-terminals-de.subtitle,
1626,https://www.msm.digital/de/project/merlin-entertainments-digital-signage-terminals/,mapped,case-msm-merlin-entertainments-digital-signage-terminals-de.casesPageBuilder.challenge.description,
1627,https://www.msm.digital/de/project/merlin-entertainments-digital-signage-terminals/,mapped,case-msm-merlin-entertainments-digital-signage-terminals-de.casesPageBuilder.challenge.solution,
1628,https://www.msm.digital/de/project/merlin-entertainments-digital-signage-terminals/,mapped,case-msm-merlin-entertainments-digital-signage-terminals-de.casesPageBuilder.results.quote,
1629,https://www.msm.digital/de/project/merlin-entertainments-digital-signage-terminals/,mapped,case-msm-merlin-entertainments-digital-signage-terminals-de.casesPageBuilder.results.description,
1630,https://www.msm.digital/de/project/merlin-entertainments-digital-signage-terminals/,mapped,case-msm-merlin-entertainments-digital-signage-terminals-de.casesPageBuilder.contact.subtitle,
1631,https://www.msm.digital/de/project/ubs-global-employer-branding/,mapped,case-msm-ubs-global-employer-branding-de.seo.title,
1632,https://www.msm.digital/de/project/ubs-global-employer-branding/,mapped,case-msm-ubs-global-employer-branding-de.seo.description,
1633,https://www.msm.digital/de/project/ubs-global-employer-branding/,mapped,case-msm-ubs-global-employer-branding-de.title,
1634,https://www.msm.digital/de/project/ubs-global-employer-branding/,mapped,case-msm-ubs-global-employer-branding-de.subtitle,
1635,https://www.msm.digital/de/project/ubs-global-employer-branding/,mapped,case-msm-ubs-global-employer-branding-de.casesPageBuilder.challenge.description,
1636,https://www.msm.digital/de/project/ubs-global-employer-branding/,mapped,case-msm-ubs-global-employer-branding-de.casesPageBuilder.challenge.solution,
1637,https://www.msm.digital/de/project/ubs-global-employer-branding/,mapped,case-msm-ubs-global-employer-branding-de.casesPageBuilder.results.quote,
1638,https://www.msm.digital/de/project/ubs-global-employer-branding/,mapped,case-msm-ubs-global-employer-branding-de.casesPageBuilder.results.description,
1639,https://www.msm.digital/de/project/ubs-global-employer-branding/,dependency,,Legacy social-wall embed requires a supported provider and consent integration.
1640,https://www.msm.digital/de/project/ubs-global-employer-branding/,mapped,case-msm-ubs-global-employer-branding-de.casesPageBuilder.contact.subtitle,
1641,https://www.msm.digital/de/project/samsung-sales-training/,mapped,case-msm-samsung-sales-training-de.seo.title,
1642,https://www.msm.digital/de/project/samsung-sales-training/,mapped,case-msm-samsung-sales-training-de.seo.description,
1643,https://www.msm.digital/de/project/samsung-sales-training/,mapped,case-msm-samsung-sales-training-de.title,
1644,https://www.msm.digital/de/project/samsung-sales-training/,mapped,case-msm-samsung-sales-training-de.subtitle,
1645,https://www.msm.digital/de/project/samsung-sales-training/,mapped,case-msm-samsung-sales-training-de.casesPageBuilder.challenge.description,
1646,https://www.msm.digital/de/project/samsung-sales-training/,mapped,case-msm-samsung-sales-training-de.casesPageBuilder.challenge.solution,
1647,https://www.msm.digital/de/project/samsung-sales-training/,mapped,case-msm-samsung-sales-training-de.casesPageBuilder.results.description,
1648,https://www.msm.digital/de/project/samsung-sales-training/,mapped,case-msm-samsung-sales-training-de.casesPageBuilder.results.quote,
1649,https://www.msm.digital/de/project/samsung-sales-training/,mapped,case-msm-samsung-sales-training-de.casesPageBuilder.contact.subtitle,
1650,https://www.msm.digital/de/project/microsoft-misx-moebel-rollout/,mapped,case-msm-microsoft-misx-moebel-rollout-de.seo.title,
1651,https://www.msm.digital/de/project/microsoft-misx-moebel-rollout/,mapped,case-msm-microsoft-misx-moebel-rollout-de.seo.description,
1652,https://www.msm.digital/de/project/microsoft-misx-moebel-rollout/,mapped,case-msm-microsoft-misx-moebel-rollout-de.title,
1653,https://www.msm.digital/de/project/microsoft-misx-moebel-rollout/,mapped,case-msm-microsoft-misx-moebel-rollout-de.subtitle,
1654,https://www.msm.digital/de/project/microsoft-misx-moebel-rollout/,mapped,case-msm-microsoft-misx-moebel-rollout-de.casesPageBuilder.challenge.description,
1655,https://www.msm.digital/de/project/microsoft-misx-moebel-rollout/,mapped,case-msm-microsoft-misx-moebel-rollout-de.casesPageBuilder.challenge.solution,
1656,https://www.msm.digital/de/project/microsoft-misx-moebel-rollout/,mapped,case-msm-microsoft-misx-moebel-rollout-de.casesPageBuilder.results.quote,
1657,https://www.msm.digital/de/project/microsoft-misx-moebel-rollout/,mapped,case-msm-microsoft-misx-moebel-rollout-de.casesPageBuilder.results.description,
1658,https://www.msm.digital/de/project/microsoft-misx-moebel-rollout/,mapped,case-msm-microsoft-misx-moebel-rollout-de.casesPageBuilder.contact.subtitle,
1659,https://www.msm.digital/de/project/edeka-influencer-marketing/,mapped,case-msm-edeka-influencer-marketing-de.seo.title,
1660,https://www.msm.digital/de/project/edeka-influencer-marketing/,mapped,case-msm-edeka-influencer-marketing-de.seo.description,
1661,https://www.msm.digital/de/project/edeka-influencer-marketing/,mapped,case-msm-edeka-influencer-marketing-de.title,
1662,https://www.msm.digital/de/project/edeka-influencer-marketing/,mapped,case-msm-edeka-influencer-marketing-de.subtitle,
1663,https://www.msm.digital/de/project/edeka-influencer-marketing/,mapped,case-msm-edeka-influencer-marketing-de.casesPageBuilder.challenge.description,
1664,https://www.msm.digital/de/project/edeka-influencer-marketing/,mapped,case-msm-edeka-influencer-marketing-de.casesPageBuilder.challenge.solution,
1665,https://www.msm.digital/de/project/edeka-influencer-marketing/,mapped,case-msm-edeka-influencer-marketing-de.casesPageBuilder.results.description,
1666,https://www.msm.digital/de/project/edeka-influencer-marketing/,mapped,case-msm-edeka-influencer-marketing-de.casesPageBuilder.results.quote,
1667,https://www.msm.digital/de/project/edeka-influencer-marketing/,dependency,,Legacy social-wall embed requires a supported provider and consent integration.
1668,https://www.msm.digital/de/project/edeka-influencer-marketing/,mapped,case-msm-edeka-influencer-marketing-de.casesPageBuilder.contact.subtitle,
1669,https://www.msm.digital/de/project/merlin-skreeens-digital-signage/,mapped,case-msm-merlin-skreeens-digital-signage-de.seo.title,
1670,https://www.msm.digital/de/project/merlin-skreeens-digital-signage/,mapped,case-msm-merlin-skreeens-digital-signage-de.seo.description,
1671,https://www.msm.digital/de/project/merlin-skreeens-digital-signage/,mapped,case-msm-merlin-skreeens-digital-signage-de.title,
1672,https://www.msm.digital/de/project/merlin-skreeens-digital-signage/,mapped,case-msm-merlin-skreeens-digital-signage-de.subtitle,
1673,https://www.msm.digital/de/project/merlin-skreeens-digital-signage/,mapped,case-msm-merlin-skreeens-digital-signage-de.casesPageBuilder.challenge.description,
1674,https://www.msm.digital/de/project/merlin-skreeens-digital-signage/,mapped,case-msm-merlin-skreeens-digital-signage-de.casesPageBuilder.challenge.solution,
1675,https://www.msm.digital/de/project/merlin-skreeens-digital-signage/,mapped,case-msm-merlin-skreeens-digital-signage-de.casesPageBuilder.results.quote,
1676,https://www.msm.digital/de/project/merlin-skreeens-digital-signage/,mapped,case-msm-merlin-skreeens-digital-signage-de.casesPageBuilder.results.description,
1677,https://www.msm.digital/de/project/merlin-skreeens-digital-signage/,mapped,case-msm-merlin-skreeens-digital-signage-de.casesPageBuilder.contact.subtitle,
1678,https://www.msm.digital/de/project/schleich-digitale-instore-activation/,mapped,case-msm-schleich-digitale-instore-activation-de.seo.title,
1679,https://www.msm.digital/de/project/schleich-digitale-instore-activation/,mapped,case-msm-schleich-digitale-instore-activation-de.seo.description,
1680,https://www.msm.digital/de/project/schleich-digitale-instore-activation/,mapped,case-msm-schleich-digitale-instore-activation-de.title,
1681,https://www.msm.digital/de/project/schleich-digitale-instore-activation/,mapped,case-msm-schleich-digitale-instore-activation-de.subtitle,
1682,https://www.msm.digital/de/project/schleich-digitale-instore-activation/,mapped,case-msm-schleich-digitale-instore-activation-de.casesPageBuilder.challenge.description,
1683,https://www.msm.digital/de/project/schleich-digitale-instore-activation/,mapped,case-msm-schleich-digitale-instore-activation-de.casesPageBuilder.challenge.solution,
1684,https://www.msm.digital/de/project/schleich-digitale-instore-activation/,mapped,case-msm-schleich-digitale-instore-activation-de.casesPageBuilder.results.quote,
1685,https://www.msm.digital/de/project/schleich-digitale-instore-activation/,mapped,case-msm-schleich-digitale-instore-activation-de.casesPageBuilder.results.description,
1686,https://www.msm.digital/de/project/schleich-digitale-instore-activation/,mapped,case-msm-schleich-digitale-instore-activation-de.casesPageBuilder.contact.subtitle,
1687,https://www.msm.digital/de/project/coca-cola-metarcube/,mapped,case-msm-coca-cola-metarcube-de.seo.title,
1688,https://www.msm.digital/de/project/coca-cola-metarcube/,mapped,case-msm-coca-cola-metarcube-de.seo.description,
1689,https://www.msm.digital/de/project/coca-cola-metarcube/,mapped,case-msm-coca-cola-metarcube-de.title,
1690,https://www.msm.digital/de/project/coca-cola-metarcube/,mapped,case-msm-coca-cola-metarcube-de.subtitle,
1691,https://www.msm.digital/de/project/coca-cola-metarcube/,mapped,case-msm-coca-cola-metarcube-de.casesPageBuilder.challenge.description,
1692,https://www.msm.digital/de/project/coca-cola-metarcube/,mapped,case-msm-coca-cola-metarcube-de.casesPageBuilder.challenge.solution,
1693,https://www.msm.digital/de/project/coca-cola-metarcube/,mapped,case-msm-coca-cola-metarcube-de.casesPageBuilder.results.description,
1694,https://www.msm.digital/de/project/coca-cola-metarcube/,mapped,case-msm-coca-cola-metarcube-de.casesPageBuilder.results.quote,
1695,https://www.msm.digital/de/project/coca-cola-metarcube/,mapped,case-msm-coca-cola-metarcube-de.casesPageBuilder.contact.subtitle,
1696,https://www.msm.digital/de/project/ernst-klett-verlag-content-enrichment-fuer-printprodukte/,mapped,case-msm-ernst-klett-verlag-content-enrichment-fuer-printprodukte-de.seo.title,
1697,https://www.msm.digital/de/project/ernst-klett-verlag-content-enrichment-fuer-printprodukte/,mapped,case-msm-ernst-klett-verlag-content-enrichment-fuer-printprodukte-de.seo.description,
1698,https://www.msm.digital/de/project/ernst-klett-verlag-content-enrichment-fuer-printprodukte/,mapped,case-msm-ernst-klett-verlag-content-enrichment-fuer-printprodukte-de.title,
1699,https://www.msm.digital/de/project/ernst-klett-verlag-content-enrichment-fuer-printprodukte/,mapped,case-msm-ernst-klett-verlag-content-enrichment-fuer-printprodukte-de.subtitle,
1700,https://www.msm.digital/de/project/ernst-klett-verlag-content-enrichment-fuer-printprodukte/,mapped,case-msm-ernst-klett-verlag-content-enrichment-fuer-printprodukte-de.casesPageBuilder.challenge.description,
1701,https://www.msm.digital/de/project/ernst-klett-verlag-content-enrichment-fuer-printprodukte/,mapped,case-msm-ernst-klett-verlag-content-enrichment-fuer-printprodukte-de.casesPageBuilder.challenge.solution,
1702,https://www.msm.digital/de/project/ernst-klett-verlag-content-enrichment-fuer-printprodukte/,mapped,case-msm-ernst-klett-verlag-content-enrichment-fuer-printprodukte-de.casesPageBuilder.results.quote,
1703,https://www.msm.digital/de/project/ernst-klett-verlag-content-enrichment-fuer-printprodukte/,mapped,case-msm-ernst-klett-verlag-content-enrichment-fuer-printprodukte-de.casesPageBuilder.results.description,
1704,https://www.msm.digital/de/project/ernst-klett-verlag-content-enrichment-fuer-printprodukte/,mapped,case-msm-ernst-klett-verlag-content-enrichment-fuer-printprodukte-de.casesPageBuilder.contact.subtitle,
1705,https://www.msm.digital/de/project/erfal-eq3-influencer-kooperationen/,mapped,case-msm-erfal-eq3-influencer-kooperationen-de.seo.title,
1706,https://www.msm.digital/de/project/erfal-eq3-influencer-kooperationen/,mapped,case-msm-erfal-eq3-influencer-kooperationen-de.seo.description,
1707,https://www.msm.digital/de/project/erfal-eq3-influencer-kooperationen/,mapped,case-msm-erfal-eq3-influencer-kooperationen-de.title,
1708,https://www.msm.digital/de/project/erfal-eq3-influencer-kooperationen/,mapped,case-msm-erfal-eq3-influencer-kooperationen-de.subtitle,
1709,https://www.msm.digital/de/project/erfal-eq3-influencer-kooperationen/,mapped,case-msm-erfal-eq3-influencer-kooperationen-de.casesPageBuilder.challenge.description,
1710,https://www.msm.digital/de/project/erfal-eq3-influencer-kooperationen/,mapped,case-msm-erfal-eq3-influencer-kooperationen-de.casesPageBuilder.challenge.solution,
1711,https://www.msm.digital/de/project/erfal-eq3-influencer-kooperationen/,mapped,case-msm-erfal-eq3-influencer-kooperationen-de.casesPageBuilder.results.quote,
1712,https://www.msm.digital/de/project/erfal-eq3-influencer-kooperationen/,mapped,case-msm-erfal-eq3-influencer-kooperationen-de.casesPageBuilder.results.description,
1713,https://www.msm.digital/de/project/erfal-eq3-influencer-kooperationen/,mapped,case-msm-erfal-eq3-influencer-kooperationen-de.casesPageBuilder.contact.subtitle,
1714,https://www.msm.digital/de/project/parrot-retail-marketing/,mapped,case-msm-parrot-retail-marketing-de.seo.title,
1715,https://www.msm.digital/de/project/parrot-retail-marketing/,mapped,case-msm-parrot-retail-marketing-de.seo.description,
1716,https://www.msm.digital/de/project/parrot-retail-marketing/,mapped,case-msm-parrot-retail-marketing-de.title,
1717,https://www.msm.digital/de/project/parrot-retail-marketing/,mapped,case-msm-parrot-retail-marketing-de.subtitle,
1718,https://www.msm.digital/de/project/parrot-retail-marketing/,mapped,case-msm-parrot-retail-marketing-de.casesPageBuilder.challenge.description,
1719,https://www.msm.digital/de/project/parrot-retail-marketing/,mapped,case-msm-parrot-retail-marketing-de.casesPageBuilder.results.quote,
1720,https://www.msm.digital/de/project/parrot-retail-marketing/,mapped,case-msm-parrot-retail-marketing-de.casesPageBuilder.challenge.solution,
1721,https://www.msm.digital/de/project/parrot-retail-marketing/,mapped,case-msm-parrot-retail-marketing-de.casesPageBuilder.contact.subtitle,
1722,https://www.msm.digital/de/project/bigben-consumer-electronics-activation/,mapped,case-msm-bigben-consumer-electronics-activation-de.seo.title,
1723,https://www.msm.digital/de/project/bigben-consumer-electronics-activation/,mapped,case-msm-bigben-consumer-electronics-activation-de.seo.description,
1724,https://www.msm.digital/de/project/bigben-consumer-electronics-activation/,mapped,case-msm-bigben-consumer-electronics-activation-de.title,
1725,https://www.msm.digital/de/project/bigben-consumer-electronics-activation/,mapped,case-msm-bigben-consumer-electronics-activation-de.subtitle,
1726,https://www.msm.digital/de/project/bigben-consumer-electronics-activation/,mapped,case-msm-bigben-consumer-electronics-activation-de.casesPageBuilder.challenge.description,
1727,https://www.msm.digital/de/project/bigben-consumer-electronics-activation/,mapped,case-msm-bigben-consumer-electronics-activation-de.casesPageBuilder.results.quote,
1728,https://www.msm.digital/de/project/bigben-consumer-electronics-activation/,mapped,case-msm-bigben-consumer-electronics-activation-de.casesPageBuilder.challenge.solution,
1729,https://www.msm.digital/de/project/bigben-consumer-electronics-activation/,mapped,case-msm-bigben-consumer-electronics-activation-de.casesPageBuilder.contact.subtitle,
1730,https://www.msm.digital/de/project/riot-games-social-media-aktivierung/,mapped,case-msm-riot-games-social-media-aktivierung-de.seo.title,
1731,https://www.msm.digital/de/project/riot-games-social-media-aktivierung/,mapped,case-msm-riot-games-social-media-aktivierung-de.seo.description,
1732,https://www.msm.digital/de/project/riot-games-social-media-aktivierung/,mapped,case-msm-riot-games-social-media-aktivierung-de.title,
1733,https://www.msm.digital/de/project/riot-games-social-media-aktivierung/,mapped,case-msm-riot-games-social-media-aktivierung-de.subtitle,
1734,https://www.msm.digital/de/project/riot-games-social-media-aktivierung/,mapped,case-msm-riot-games-social-media-aktivierung-de.casesPageBuilder.challenge.description,
1735,https://www.msm.digital/de/project/riot-games-social-media-aktivierung/,mapped,case-msm-riot-games-social-media-aktivierung-de.casesPageBuilder.results.quote,
1736,https://www.msm.digital/de/project/riot-games-social-media-aktivierung/,mapped,case-msm-riot-games-social-media-aktivierung-de.casesPageBuilder.results.description,
1737,https://www.msm.digital/de/project/riot-games-social-media-aktivierung/,mapped,case-msm-riot-games-social-media-aktivierung-de.casesPageBuilder.contact.subtitle,
1738,https://www.msm.digital/de/project/aeg-electrolux-dishwasher-virtual-reality/,mapped,case-msm-aeg-electrolux-dishwasher-virtual-reality-de.seo.title,
1739,https://www.msm.digital/de/project/aeg-electrolux-dishwasher-virtual-reality/,mapped,case-msm-aeg-electrolux-dishwasher-virtual-reality-de.seo.description,
1740,https://www.msm.digital/de/project/aeg-electrolux-dishwasher-virtual-reality/,mapped,case-msm-aeg-electrolux-dishwasher-virtual-reality-de.title,
1741,https://www.msm.digital/de/project/aeg-electrolux-dishwasher-virtual-reality/,mapped,case-msm-aeg-electrolux-dishwasher-virtual-reality-de.subtitle,
1742,https://www.msm.digital/de/project/aeg-electrolux-dishwasher-virtual-reality/,mapped,case-msm-aeg-electrolux-dishwasher-virtual-reality-de.casesPageBuilder.challenge.description,
1743,https://www.msm.digital/de/project/aeg-electrolux-dishwasher-virtual-reality/,mapped,case-msm-aeg-electrolux-dishwasher-virtual-reality-de.casesPageBuilder.results.quote,
1744,https://www.msm.digital/de/project/aeg-electrolux-dishwasher-virtual-reality/,mapped,case-msm-aeg-electrolux-dishwasher-virtual-reality-de.casesPageBuilder.challenge.solution,
1745,https://www.msm.digital/de/project/aeg-electrolux-dishwasher-virtual-reality/,mapped,case-msm-aeg-electrolux-dishwasher-virtual-reality-de.casesPageBuilder.contact.subtitle,
1746,https://www.msm.digital/de/project/tiktok-influencer-kampagne/,mapped,case-msm-tiktok-influencer-kampagne-de.seo.title,
1747,https://www.msm.digital/de/project/tiktok-influencer-kampagne/,mapped,case-msm-tiktok-influencer-kampagne-de.seo.description,
1748,https://www.msm.digital/de/project/tiktok-influencer-kampagne/,mapped,case-msm-tiktok-influencer-kampagne-de.title,
1749,https://www.msm.digital/de/project/tiktok-influencer-kampagne/,mapped,case-msm-tiktok-influencer-kampagne-de.subtitle,
1750,https://www.msm.digital/de/project/tiktok-influencer-kampagne/,mapped,case-msm-tiktok-influencer-kampagne-de.casesPageBuilder.challenge.description,
1751,https://www.msm.digital/de/project/tiktok-influencer-kampagne/,mapped,case-msm-tiktok-influencer-kampagne-de.casesPageBuilder.results.quote,
1752,https://www.msm.digital/de/project/tiktok-influencer-kampagne/,mapped,case-msm-tiktok-influencer-kampagne-de.casesPageBuilder.challenge.solution,
1753,https://www.msm.digital/de/project/tiktok-influencer-kampagne/,mapped,case-msm-tiktok-influencer-kampagne-de.casesPageBuilder.contact.subtitle,
1754,https://www.msm.digital/de/project/microsoft-digital-eatery/,mapped,case-msm-microsoft-digital-eatery-de.seo.title,
1755,https://www.msm.digital/de/project/microsoft-digital-eatery/,mapped,case-msm-microsoft-digital-eatery-de.seo.description,
1756,https://www.msm.digital/de/project/microsoft-digital-eatery/,mapped,case-msm-microsoft-digital-eatery-de.title,
1757,https://www.msm.digital/de/project/microsoft-digital-eatery/,mapped,case-msm-microsoft-digital-eatery-de.subtitle,
1758,https://www.msm.digital/de/project/microsoft-digital-eatery/,mapped,case-msm-microsoft-digital-eatery-de.casesPageBuilder.challenge.description,
1759,https://www.msm.digital/de/project/microsoft-digital-eatery/,mapped,case-msm-microsoft-digital-eatery-de.casesPageBuilder.results.quote,
1760,https://www.msm.digital/de/project/microsoft-digital-eatery/,mapped,case-msm-microsoft-digital-eatery-de.casesPageBuilder.challenge.solution,
1761,https://www.msm.digital/de/project/microsoft-digital-eatery/,mapped,case-msm-microsoft-digital-eatery-de.casesPageBuilder.contact.subtitle,
1762,https://www.msm.digital/de/project/microsoft-trainings/,mapped,case-msm-microsoft-trainings-de.seo.title,
1763,https://www.msm.digital/de/project/microsoft-trainings/,mapped,case-msm-microsoft-trainings-de.seo.description,
1764,https://www.msm.digital/de/project/microsoft-trainings/,mapped,case-msm-microsoft-trainings-de.title,
1765,https://www.msm.digital/de/project/microsoft-trainings/,mapped,case-msm-microsoft-trainings-de.subtitle,
1766,https://www.msm.digital/de/project/microsoft-trainings/,mapped,case-msm-microsoft-trainings-de.casesPageBuilder.challenge.description,
1767,https://www.msm.digital/de/project/microsoft-trainings/,mapped,case-msm-microsoft-trainings-de.casesPageBuilder.results.quote,
1768,https://www.msm.digital/de/project/microsoft-trainings/,mapped,case-msm-microsoft-trainings-de.casesPageBuilder.challenge.solution,
1769,https://www.msm.digital/de/project/microsoft-trainings/,mapped,case-msm-microsoft-trainings-de.casesPageBuilder.contact.subtitle,
1770,https://www.msm.digital/de/project/migros-digitale-ar-loyalty-kampagne/,mapped,case-msm-migros-digitale-ar-loyalty-kampagne-de.seo.title,
1771,https://www.msm.digital/de/project/migros-digitale-ar-loyalty-kampagne/,mapped,case-msm-migros-digitale-ar-loyalty-kampagne-de.seo.description,
1772,https://www.msm.digital/de/project/migros-digitale-ar-loyalty-kampagne/,mapped,case-msm-migros-digitale-ar-loyalty-kampagne-de.title,
1773,https://www.msm.digital/de/project/migros-digitale-ar-loyalty-kampagne/,mapped,case-msm-migros-digitale-ar-loyalty-kampagne-de.subtitle,
1774,https://www.msm.digital/de/project/migros-digitale-ar-loyalty-kampagne/,mapped,case-msm-migros-digitale-ar-loyalty-kampagne-de.casesPageBuilder.challenge.description,
1775,https://www.msm.digital/de/project/migros-digitale-ar-loyalty-kampagne/,mapped,case-msm-migros-digitale-ar-loyalty-kampagne-de.casesPageBuilder.results.quote,
1776,https://www.msm.digital/de/project/migros-digitale-ar-loyalty-kampagne/,mapped,case-msm-migros-digitale-ar-loyalty-kampagne-de.casesPageBuilder.challenge.solution,
1777,https://www.msm.digital/de/project/migros-digitale-ar-loyalty-kampagne/,mapped,case-msm-migros-digitale-ar-loyalty-kampagne-de.casesPageBuilder.contact.subtitle,
1778,https://www.msm.digital/de/project/ar-showrooms/,mapped,case-msm-ar-showrooms-de.seo.title,
1779,https://www.msm.digital/de/project/ar-showrooms/,mapped,case-msm-ar-showrooms-de.seo.description,
1780,https://www.msm.digital/de/project/ar-showrooms/,mapped,case-msm-ar-showrooms-de.title,
1781,https://www.msm.digital/de/project/ar-showrooms/,mapped,case-msm-ar-showrooms-de.subtitle,
1782,https://www.msm.digital/de/project/ar-showrooms/,mapped,case-msm-ar-showrooms-de.casesPageBuilder.challenge.description,
1783,https://www.msm.digital/de/project/ar-showrooms/,mapped,case-msm-ar-showrooms-de.casesPageBuilder.results.quote,
1784,https://www.msm.digital/de/project/ar-showrooms/,mapped,case-msm-ar-showrooms-de.casesPageBuilder.challenge.solution,
1785,https://www.msm.digital/de/project/ar-showrooms/,mapped,case-msm-ar-showrooms-de.casesPageBuilder.contact.subtitle,
1786,https://www.msm.digital/de/project/bandai-namco-pr/,mapped,case-msm-bandai-namco-pr-de.seo.title,
1787,https://www.msm.digital/de/project/bandai-namco-pr/,mapped,case-msm-bandai-namco-pr-de.seo.description,
1788,https://www.msm.digital/de/project/bandai-namco-pr/,mapped,case-msm-bandai-namco-pr-de.title,
1789,https://www.msm.digital/de/project/bandai-namco-pr/,mapped,case-msm-bandai-namco-pr-de.subtitle,
1790,https://www.msm.digital/de/project/bandai-namco-pr/,mapped,case-msm-bandai-namco-pr-de.casesPageBuilder.challenge.description,
